date,temperature,wind,snow,rain
4/18/2011 8:00,14,12.97,0,0
4/18/2011 9:00,15,22.8,0,0
4/18/2011 10:00,16,9.83,0,0
4/18/2011 11:00,17,8.05,0,0
4/18/2011 12:00,18,15.2,0,0
4/18/2011 13:00,19,5.81,0,0
4/18/2011 14:00,21,5.81,0,0
4/18/2011 15:00,21,3.13,0,0
4/18/2011 16:00,21,7.15,0,0
4/18/2011 17:00,20,10.28,0,0
4/18/2011 18:00,19,12.07,0,0
4/18/2011 19:00,16,0.89,0,0
4/18/2011 20:00,15,2.68,0,0
4/18/2011 21:00,14,4.47,0,0
4/18/2011 22:00,12,0.89,0,0
4/18/2011 23:00,13,3.13,0,0
4/19/2011 0:00,10,4.92,0,0
4/19/2011 1:00,9,6.71,0,0
4/19/2011 2:00,8,0.89,0,0
4/19/2011 3:00,7,1.78,0,0
4/19/2011 4:00,6,2.67,0,0
4/19/2011 5:00,7,0.89,0,0
4/19/2011 6:00,6,1.78,0,0
4/19/2011 7:00,9,1.79,0,0
4/19/2011 8:00,12,3.58,0,0
4/19/2011 9:00,15,5.37,0,0
4/19/2011 10:00,17,7.16,0,0
4/19/2011 11:00,18,11.18,0,0
4/19/2011 12:00,20,14.31,0,0
4/19/2011 13:00,22,19.23,0,0
4/19/2011 14:00,22,25.04,0,0
4/19/2011 15:00,23,29.96,0,0
4/19/2011 16:00,22,34.88,0,0
4/19/2011 17:00,20,39.8,0,0
4/19/2011 18:00,20,42.93,0,0
4/19/2011 19:00,18,46.06,0,0
4/19/2011 20:00,19,50.08,0,0
4/19/2011 21:00,16,51.87,0,0
4/19/2011 22:00,15,53.66,0,0
4/19/2011 23:00,14,55.45,0,0
4/20/2011 0:00,13,57.24,0,0
4/20/2011 1:00,12,60.37,0,0
4/20/2011 2:00,12,62.16,0,0
4/20/2011 3:00,11,0.89,0,0
4/20/2011 4:00,9,1.78,0,0
4/20/2011 5:00,9,1.79,0,0
4/20/2011 6:00,9,0.89,0,0
4/20/2011 7:00,11,0.89,0,0
4/20/2011 8:00,14,1.79,0,0
4/20/2011 9:00,15,3.58,0,0
4/20/2011 10:00,17,1.79,0,0
4/20/2011 11:00,19,1.79,0,0
4/20/2011 12:00,20,3.58,0,0
4/20/2011 13:00,22,6.71,0,0
4/20/2011 14:00,22,9.84,0,0
4/20/2011 15:00,22,12.97,0,0
4/20/2011 16:00,22,16.1,0,0
4/20/2011 17:00,22,17.89,0,0
4/20/2011 18:00,21,19.68,0,0
4/20/2011 19:00,19,21.47,0,0
4/20/2011 20:00,19,23.26,0,0
4/20/2011 21:00,18,25.05,0,0
4/20/2011 22:00,17,1.79,0,0
4/20/2011 23:00,17,3.58,0,0
4/21/2011 0:00,17,5.37,0,0
4/21/2011 1:00,17,0.89,0,0
4/21/2011 2:00,16,1.79,0,0
4/21/2011 3:00,14,3.58,0,0
4/21/2011 4:00,16,5.37,0,0
4/21/2011 5:00,15,6.26,0,0
4/21/2011 6:00,17,1.79,0,0
4/21/2011 7:00,17,3.58,0,0
4/21/2011 8:00,17,1.79,0,0
4/21/2011 9:00,13,5.81,0,1
4/21/2011 10:00,12,9.83,0,2
4/21/2011 11:00,11,15.64,0,3
4/21/2011 12:00,11,20.56,0,4
4/21/2011 13:00,11,24.58,0,5
4/21/2011 14:00,11,29.5,0,0
4/21/2011 15:00,12,34.42,0,0
4/21/2011 16:00,13,39.34,0,0
4/21/2011 17:00,13,43.36,0,0
4/21/2011 18:00,13,47.38,0,0
4/21/2011 19:00,12,49.17,0,0
4/21/2011 20:00,10,50.96,0,0
4/21/2011 21:00,8,0.89,0,0
4/21/2011 22:00,8,1.78,0,0
4/21/2011 23:00,10,1.79,0,0
4/22/2011 0:00,7,0.89,0,0
4/22/2011 1:00,8,1.78,0,0
4/22/2011 2:00,7,2.23,0,0
4/22/2011 3:00,6,3.12,0,0
4/22/2011 4:00,7,3.57,0,0
4/22/2011 5:00,7,0.89,0,0
4/22/2011 6:00,6,1.79,0,0
4/22/2011 7:00,8,1.79,0,0
4/22/2011 8:00,11,4.92,0,0
4/22/2011 9:00,14,0.89,0,0
4/22/2011 10:00,16,1.78,0,0
4/22/2011 11:00,17,2.67,0,0
4/22/2011 12:00,19,1.79,0,0
4/22/2011 13:00,20,3.13,0,0
4/22/2011 14:00,18,4.92,0,0
4/22/2011 15:00,14,16.1,0,0
4/22/2011 16:00,15,5.81,0,0
4/22/2011 17:00,16,11.62,0,0
4/22/2011 18:00,16,16.54,0,0
4/22/2011 19:00,16,21.46,0,0
4/22/2011 20:00,15,23.25,0,0
4/22/2011 21:00,12,1.79,0,0
4/22/2011 22:00,11,3.58,0,0
4/22/2011 23:00,11,7.6,0,0
4/23/2011 0:00,10,10.73,0,0
4/23/2011 1:00,9,12.52,0,0
4/23/2011 2:00,9,14.31,0,0
4/23/2011 3:00,8,15.2,0,0
4/23/2011 4:00,8,0.45,0,0
4/23/2011 5:00,8,0.9,0,0
4/23/2011 6:00,8,0.89,0,0
4/23/2011 7:00,10,2.68,0,0
4/23/2011 8:00,11,1.79,0,0
4/23/2011 9:00,13,4.92,0,0
4/23/2011 10:00,16,8.94,0,0
4/23/2011 11:00,18,14.75,0,0
4/23/2011 12:00,19,4.92,0,0
4/23/2011 13:00,17,7.15,0,0
4/23/2011 14:00,18,14.3,0,0
4/23/2011 15:00,17,4.92,0,0
4/23/2011 16:00,18,1.79,0,0
4/23/2011 17:00,18,8.05,0,0
4/23/2011 18:00,17,15.2,0,0
4/23/2011 19:00,16,20.12,0,0
4/23/2011 20:00,16,28.17,0,0
4/23/2011 21:00,15,38,0,0
4/23/2011 22:00,14,49.18,0,0
4/23/2011 23:00,13,59.01,0,0
4/24/2011 0:00,13,66.16,0,0
4/24/2011 1:00,12,73.31,0,0
4/24/2011 2:00,12,80.46,0,0
4/24/2011 3:00,11,85.38,0,0
4/24/2011 4:00,11,90.3,0,0
4/24/2011 5:00,11,96.11,0,0
4/24/2011 6:00,11,101.92,0,0
4/24/2011 7:00,13,107.73,0,0
4/24/2011 8:00,15,115.78,0,0
4/24/2011 9:00,16,123.83,0,0
4/24/2011 10:00,18,131.88,0,0
4/24/2011 11:00,18,139.93,0,0
4/24/2011 12:00,19,147.08,0,0
4/24/2011 13:00,19,155.13,0,0
4/24/2011 14:00,20,162.28,0,0
4/24/2011 15:00,21,3.13,0,0
4/24/2011 16:00,22,8.94,0,0
4/24/2011 17:00,22,16.09,0,0
4/24/2011 18:00,20,19.22,0,0
4/24/2011 19:00,17,1.79,0,0
4/24/2011 20:00,16,4.92,0,0
4/24/2011 21:00,14,6.71,0,0
4/24/2011 22:00,13,9.84,0,0
4/24/2011 23:00,12,11.63,0,0
4/25/2011 0:00,12,13.42,0,0
4/25/2011 1:00,9,0.89,0,0
4/25/2011 2:00,9,1.78,0,0
4/25/2011 3:00,8,2.67,0,0
4/25/2011 4:00,9,3.56,0,0
4/25/2011 5:00,10,3.13,0,0
4/25/2011 6:00,11,4.92,0,0
4/25/2011 7:00,12,1.79,0,0
4/25/2011 8:00,13,0.89,0,0
4/25/2011 9:00,14,3.13,0,0
4/25/2011 10:00,14,4.92,0,0
4/25/2011 11:00,15,6.71,0,0
4/25/2011 12:00,15,9.84,0,0
4/25/2011 13:00,17,12.97,0,0
4/25/2011 14:00,18,16.1,0,0
4/25/2011 15:00,18,19.23,0,0
4/25/2011 16:00,18,24.15,0,0
4/25/2011 17:00,17,28.17,0,0
4/25/2011 18:00,16,31.3,0,0
4/25/2011 19:00,15,33.09,0,0
4/25/2011 20:00,14,33.98,0,0
4/25/2011 21:00,14,35.77,0,0
4/25/2011 22:00,12,36.66,0,0
4/25/2011 23:00,11,37.55,0,0
4/26/2011 0:00,11,40.68,0,0
4/26/2011 1:00,11,43.81,0,0
4/26/2011 2:00,11,45.6,0,0
4/26/2011 3:00,9,46.49,0,0
4/26/2011 4:00,9,0.45,0,0
4/26/2011 5:00,8,1.79,0,0
4/26/2011 6:00,9,0.89,0,0
4/26/2011 7:00,12,0.89,0,0
4/26/2011 8:00,15,3.13,0,0
4/26/2011 9:00,16,4.92,0,0
4/26/2011 10:00,18,7.15,0,0
4/26/2011 11:00,20,8.94,0,0
4/26/2011 12:00,21,20.12,0,0
4/26/2011 13:00,19,32.19,0,0
4/26/2011 14:00,15,8.94,0,1
4/26/2011 15:00,14,8.05,0,0
4/26/2011 16:00,14,15.2,0,0
4/26/2011 17:00,15,21.01,0,0
4/26/2011 18:00,15,25.03,0,0
4/26/2011 19:00,15,28.16,0,0
4/26/2011 20:00,11,0.89,0,0
4/26/2011 21:00,9,0.89,0,0
4/26/2011 22:00,10,1.78,0,0
4/26/2011 23:00,7,2.23,0,0
4/27/2011 0:00,7,1.79,0,0
4/27/2011 1:00,7,1.79,0,0
4/27/2011 2:00,6,4.92,0,0
4/27/2011 3:00,5,8.05,0,0
4/27/2011 4:00,5,9.84,0,0
4/27/2011 5:00,6,12.97,0,0
4/27/2011 6:00,7,16.1,0,0
4/27/2011 7:00,10,0.89,0,0
4/27/2011 8:00,14,1.79,0,0
4/27/2011 9:00,16,5.81,0,0
4/27/2011 10:00,18,10.73,0,0
4/27/2011 11:00,18,13.86,0,0
4/27/2011 12:00,20,3.13,0,0
4/27/2011 13:00,20,3.13,0,0
4/27/2011 14:00,21,1.79,0,0
4/27/2011 15:00,22,4.02,0,0
4/27/2011 16:00,20,11.17,0,0
4/27/2011 17:00,19,16.98,0,0
4/27/2011 18:00,18,21,0,0
4/27/2011 19:00,16,24.13,0,0
4/27/2011 20:00,15,28.15,0,0
4/27/2011 21:00,15,33.07,0,0
4/27/2011 22:00,12,34.86,0,0
4/27/2011 23:00,12,37.99,0,0
4/28/2011 0:00,12,41.12,0,0
4/28/2011 1:00,12,42.91,0,0
4/28/2011 2:00,12,44.7,0,0
4/28/2011 3:00,13,48.72,0,0
4/28/2011 4:00,11,1.79,0,0
4/28/2011 5:00,10,1.79,0,0
4/28/2011 6:00,10,1.79,0,0
4/28/2011 7:00,12,3.58,0,0
4/28/2011 8:00,13,5.37,0,0
4/28/2011 9:00,15,3.13,0,0
4/28/2011 10:00,17,4.92,0,0
4/28/2011 11:00,19,1.79,0,0
4/28/2011 12:00,20,3.58,0,0
4/28/2011 13:00,22,3.13,0,0
4/28/2011 14:00,21,6.26,0,0
4/28/2011 15:00,22,9.39,0,0
4/28/2011 16:00,22,12.52,0,0
4/28/2011 17:00,21,15.65,0,0
4/28/2011 18:00,20,17.44,0,0
4/28/2011 19:00,19,19.23,0,0
4/28/2011 20:00,17,20.12,0,0
4/28/2011 21:00,18,21.91,0,0
4/28/2011 22:00,18,23.7,0,0
4/28/2011 23:00,16,25.49,0,0
4/29/2011 0:00,16,0.89,0,0
4/29/2011 1:00,15,4.02,0,1
4/29/2011 2:00,14,7.15,0,0
4/29/2011 3:00,13,8.94,0,0
4/29/2011 4:00,13,10.73,0,0
4/29/2011 5:00,13,0.89,0,0
4/29/2011 6:00,13,1.78,0,0
4/29/2011 7:00,13,1.79,0,1
4/29/2011 8:00,15,1.79,0,0
4/29/2011 9:00,16,1.79,0,0
4/29/2011 10:00,18,4.92,0,0
4/29/2011 11:00,19,8.05,0,0
4/29/2011 12:00,20,9.84,0,0
4/29/2011 13:00,20,12.97,0,0
4/29/2011 14:00,20,16.1,0,0
4/29/2011 15:00,20,19.23,0,0
4/29/2011 16:00,19,21.02,0,0
4/29/2011 17:00,18,24.15,0,0
4/29/2011 18:00,15,28.17,0,1
4/29/2011 19:00,15,31.3,0,0
4/29/2011 20:00,15,34.43,0,0
4/29/2011 21:00,14,36.22,0,0
4/29/2011 22:00,13,0.89,0,0
4/29/2011 23:00,13,0.89,0,0
4/30/2011 0:00,13,1.78,0,0
4/30/2011 1:00,12,2.67,0,0
4/30/2011 2:00,12,1.79,0,0
4/30/2011 3:00,13,3.58,0,0
4/30/2011 4:00,13,6.71,0,0
4/30/2011 5:00,13,9.84,0,0
4/30/2011 6:00,13,11.63,0,0
4/30/2011 7:00,13,13.42,0,0
4/30/2011 8:00,13,16.55,0,0
4/30/2011 9:00,14,18.34,0,0
4/30/2011 10:00,16,21.47,0,0
4/30/2011 11:00,19,5.81,0,0
4/30/2011 12:00,20,12.96,0,0
4/30/2011 13:00,19,28.16,0,0
4/30/2011 14:00,18,41.12,0,0
4/30/2011 15:00,19,53.19,0,0
4/30/2011 16:00,19,66.15,0,0
4/30/2011 17:00,19,74.2,0,0
4/30/2011 18:00,18,85.38,0,0
4/30/2011 19:00,17,98.34,0,0
4/30/2011 20:00,17,109.52,0,0
4/30/2011 21:00,17,119.35,0,0
4/30/2011 22:00,17,125.16,0,0
4/30/2011 23:00,17,132.31,0,0
5/1/2011 0:00,17,139.46,0,0
5/1/2011 1:00,17,145.27,0,0
5/1/2011 2:00,16,150.19,0,0
5/1/2011 3:00,17,156,0,0
5/1/2011 4:00,17,164.05,0,0
5/1/2011 5:00,16,169.86,0,0
5/1/2011 6:00,17,177.01,0,0
5/1/2011 7:00,18,185.06,0,0
5/1/2011 8:00,20,194,0,0
5/1/2011 9:00,22,199.81,0,0
5/1/2011 10:00,24,205.62,0,0
5/1/2011 11:00,25,209.64,0,0
5/1/2011 12:00,25,216.79,0,0
5/1/2011 13:00,26,225.73,0,0
5/1/2011 14:00,27,234.67,0,0
5/1/2011 15:00,27,242.72,0,0
5/1/2011 16:00,26,247.64,0,0
5/1/2011 17:00,27,252.56,0,0
5/1/2011 18:00,26,255.69,0,0
5/1/2011 19:00,23,3.13,0,0
5/1/2011 20:00,22,7.15,0,0
5/1/2011 21:00,23,12.07,0,0
5/1/2011 22:00,22,1.79,0,0
5/1/2011 23:00,20,4.92,0,0
5/2/2011 0:00,18,8.05,0,0
5/2/2011 1:00,18,11.18,0,0
5/2/2011 2:00,17,15.2,0,0
5/2/2011 3:00,12,16.99,0,0
5/2/2011 4:00,11,0.89,0,0
5/2/2011 5:00,10,1.78,0,0
5/2/2011 6:00,10,1.79,0,0
5/2/2011 7:00,16,4.92,0,0
5/2/2011 8:00,19,6.71,0,0
5/2/2011 9:00,23,13.86,0,0
5/2/2011 10:00,25,23.69,0,0
5/2/2011 11:00,25,35.76,0,0
5/2/2011 12:00,26,47.83,0,0
5/2/2011 13:00,26,59.01,0,0
5/2/2011 14:00,26,71.08,0,0
5/2/2011 15:00,26,83.15,0,0
5/2/2011 16:00,26,94.33,0,0
5/2/2011 17:00,25,102.38,0,0
5/2/2011 18:00,23,108.19,0,0
5/2/2011 19:00,21,112.21,0,0
5/2/2011 20:00,17,115.34,0,0
5/2/2011 21:00,17,118.47,0,0
5/2/2011 22:00,17,120.26,0,0
5/2/2011 23:00,18,124.28,0,0
5/3/2011 0:00,15,128.3,0,0
5/3/2011 1:00,16,0.89,0,0
5/3/2011 2:00,17,4.02,0,0
5/3/2011 3:00,17,11.17,0,0
5/3/2011 4:00,16,16.09,0,0
5/3/2011 5:00,15,20.11,0,0
5/3/2011 6:00,13,21.9,0,0
5/3/2011 7:00,17,23.69,0,0
5/3/2011 8:00,19,3.13,0,0
5/3/2011 9:00,20,3.13,0,0
5/3/2011 10:00,23,3.13,0,0
5/3/2011 11:00,22,1.79,0,0
5/3/2011 12:00,23,1.79,0,0
5/3/2011 13:00,24,1.79,0,0
5/3/2011 14:00,24,1.79,0,0
5/3/2011 15:00,24,1.79,0,0
5/3/2011 16:00,24,1.79,0,0
5/3/2011 17:00,24,5.81,0,0
5/3/2011 18:00,23,10.73,0,0
5/3/2011 19:00,21,14.75,0,0
5/3/2011 20:00,19,17.88,0,0
5/3/2011 21:00,19,21.01,0,0
5/3/2011 22:00,18,24.14,0,0
5/3/2011 23:00,18,27.27,0,0
5/4/2011 0:00,17,31.29,0,0
5/4/2011 1:00,16,33.08,0,0
5/4/2011 2:00,15,36.21,0,0
5/4/2011 3:00,15,38,0,0
5/4/2011 4:00,15,39.79,0,0
5/4/2011 5:00,14,41.58,0,0
5/4/2011 6:00,15,44.71,0,0
5/4/2011 7:00,16,48.73,0,0
5/4/2011 8:00,15,51.86,0,0
5/4/2011 9:00,16,55.88,0,0
5/4/2011 10:00,15,59.9,0,0
5/4/2011 11:00,16,63.92,0,0
5/4/2011 12:00,17,67.05,0,0
5/4/2011 13:00,16,71.97,0,0
5/4/2011 14:00,16,75.1,0,0
5/4/2011 15:00,15,78.23,0,0
5/4/2011 16:00,15,81.36,0,0
5/4/2011 17:00,15,83.15,0,0
5/4/2011 18:00,14,84.94,0,1
5/4/2011 19:00,14,0.89,0,0
5/4/2011 20:00,12,1.78,0,0
5/4/2011 21:00,14,4.02,0,0
5/4/2011 22:00,13,5.81,0,0
5/4/2011 23:00,11,6.7,0,0
5/5/2011 0:00,12,0.89,0,1
5/5/2011 1:00,13,1.78,0,0
5/5/2011 2:00,12,2.67,0,0
5/5/2011 3:00,11,3.12,0,0
5/5/2011 4:00,12,1.79,0,1
5/5/2011 5:00,11,1.79,0,0
5/5/2011 6:00,12,4.92,0,0
5/5/2011 7:00,12,1.79,0,0
5/5/2011 8:00,13,0.89,0,0
5/5/2011 9:00,14,1.78,0,0
5/5/2011 10:00,15,4.92,0,0
5/5/2011 11:00,17,1.79,0,0
5/5/2011 12:00,18,2.68,0,0
5/5/2011 13:00,21,3.13,0,0
5/5/2011 14:00,23,12.96,0,0
5/5/2011 15:00,23,22.79,0,0
5/5/2011 16:00,23,30.84,0,0
5/5/2011 17:00,23,38.89,0,0
5/5/2011 18:00,22,44.7,0,0
5/5/2011 19:00,18,1.79,0,0
5/5/2011 20:00,16,3.13,0,0
5/5/2011 21:00,15,4.92,0,0
5/5/2011 22:00,17,6.71,0,0
5/5/2011 23:00,14,0.89,0,0
5/6/2011 0:00,12,1.78,0,0
5/6/2011 1:00,10,2.67,0,0
5/6/2011 2:00,10,3.13,0,0
5/6/2011 3:00,10,0.89,0,0
5/6/2011 4:00,8,1.79,0,0
5/6/2011 5:00,11,0.89,0,0
5/6/2011 6:00,9,3.13,0,0
5/6/2011 7:00,13,0.89,0,0
5/6/2011 8:00,20,1.79,0,0
5/6/2011 9:00,21,1.79,0,0
5/6/2011 10:00,22,8.94,0,0
5/6/2011 11:00,23,18.77,0,0
5/6/2011 12:00,24,29.95,0,0
5/6/2011 13:00,25,39.78,0,0
5/6/2011 14:00,26,50.96,0,0
5/6/2011 15:00,26,63.03,0,0
5/6/2011 16:00,27,72.86,0,0
5/6/2011 17:00,26,81.8,0,0
5/6/2011 18:00,23,86.72,0,0
5/6/2011 19:00,22,89.85,0,0
5/6/2011 20:00,19,0.89,0,0
5/6/2011 21:00,18,1.79,0,0
5/6/2011 22:00,17,0.89,0,0
5/6/2011 23:00,16,3.13,0,0
5/7/2011 0:00,16,0.89,0,0
5/7/2011 1:00,13,1.79,0,0
5/7/2011 2:00,14,3.13,0,0
5/7/2011 3:00,12,7.15,0,0
5/7/2011 4:00,13,10.28,0,0
5/7/2011 5:00,13,13.41,0,0
5/7/2011 6:00,16,18.33,0,0
5/7/2011 7:00,17,3.13,0,0
5/7/2011 8:00,19,4.02,0,0
5/7/2011 9:00,21,8.04,0,0
5/7/2011 10:00,22,4.02,0,0
5/7/2011 11:00,23,4.02,0,0
5/7/2011 12:00,24,3.13,0,0
5/7/2011 13:00,25,1.79,0,0
5/7/2011 14:00,26,3.58,0,0
5/7/2011 15:00,26,4.02,0,0
5/7/2011 16:00,26,7.15,0,0
5/7/2011 17:00,25,8.94,0,0
5/7/2011 18:00,24,12.07,0,0
5/7/2011 19:00,23,16.99,0,0
5/7/2011 20:00,21,20.12,0,0
5/7/2011 21:00,20,23.25,0,0
5/7/2011 22:00,18,25.04,0,0
5/7/2011 23:00,19,29.06,0,0
5/8/2011 0:00,16,33.08,0,0
5/8/2011 1:00,15,37.1,0,0
5/8/2011 2:00,15,38.89,0,0
5/8/2011 3:00,14,40.68,0,0
5/8/2011 4:00,14,0.89,0,0
5/8/2011 5:00,14,0.89,0,0
5/8/2011 6:00,14,1.78,0,0
5/8/2011 7:00,15,2.67,0,0
5/8/2011 8:00,18,5.8,0,0
5/8/2011 9:00,19,7.59,0,0
5/8/2011 10:00,21,9.38,0,0
5/8/2011 11:00,22,13.4,0,0
5/8/2011 12:00,20,17.42,0,0
5/8/2011 13:00,20,22.34,0,0
5/8/2011 14:00,20,25.47,0,1
5/8/2011 15:00,15,29.49,0,2
5/8/2011 16:00,14,31.28,0,3
5/8/2011 17:00,13,0.89,0,4
5/8/2011 18:00,13,4.92,0,5
5/8/2011 19:00,13,8.05,0,6
5/8/2011 20:00,12,1.79,0,7
5/8/2011 21:00,12,0.89,0,8
5/8/2011 22:00,12,1.78,0,9
5/8/2011 23:00,13,1.79,0,0
5/9/2011 0:00,13,0.89,0,0
5/9/2011 1:00,13,0.89,0,0
5/9/2011 2:00,12,2.68,0,0
5/9/2011 3:00,12,4.47,0,0
5/9/2011 4:00,12,5.36,0,0
5/9/2011 5:00,12,7.15,0,0
5/9/2011 6:00,13,8.94,0,0
5/9/2011 7:00,13,10.73,0,0
5/9/2011 8:00,15,14.75,0,0
5/9/2011 9:00,17,16.54,0,0
5/9/2011 10:00,21,18.33,0,0
5/9/2011 11:00,24,21.46,0,0
5/9/2011 12:00,24,1.79,0,0
5/9/2011 13:00,25,1.79,0,0
5/9/2011 14:00,25,1.79,0,0
5/9/2011 15:00,24,0.89,0,0
5/9/2011 16:00,25,3.13,0,0
5/9/2011 17:00,24,10.28,0,0
5/9/2011 18:00,23,15.2,0,1
5/9/2011 19:00,23,21.01,0,2
5/9/2011 20:00,22,25.03,0,0
5/9/2011 21:00,21,29.95,0,0
5/9/2011 22:00,21,33.97,0,0
5/9/2011 23:00,20,37.99,0,0
5/10/2011 0:00,19,42.91,0,0
5/10/2011 1:00,20,46.93,0,0
5/10/2011 2:00,18,48.72,0,0
5/10/2011 3:00,15,0.89,0,0
5/10/2011 4:00,15,1.78,0,0
5/10/2011 5:00,12,1.79,0,0
5/10/2011 6:00,14,4.92,0,0
5/10/2011 7:00,16,8.05,0,0
5/10/2011 8:00,19,12.07,0,0
5/10/2011 9:00,21,15.2,0,0
5/10/2011 10:00,23,3.13,0,0
5/10/2011 11:00,25,0.89,0,0
5/10/2011 12:00,26,1.79,0,0
5/10/2011 13:00,26,5.81,0,0
5/10/2011 14:00,26,8.94,0,0
5/10/2011 15:00,26,12.07,0,0
5/10/2011 16:00,26,15.2,0,0
5/10/2011 17:00,26,19.22,0,0
5/10/2011 18:00,24,24.14,0,0
5/10/2011 19:00,22,29.06,0,0
5/10/2011 20:00,21,33.08,0,0
5/10/2011 21:00,19,36.21,0,0
5/10/2011 22:00,18,39.34,0,0
5/10/2011 23:00,17,42.47,0,0
5/11/2011 0:00,16,45.6,0,0
5/11/2011 1:00,15,48.73,0,0
5/11/2011 2:00,15,50.52,0,0
5/11/2011 3:00,13,51.41,0,0
5/11/2011 4:00,13,52.3,0,0
5/11/2011 5:00,12,0.89,0,0
5/11/2011 6:00,13,1.79,0,0
5/11/2011 7:00,15,0.89,0,0
5/11/2011 8:00,18,1.78,0,0
5/11/2011 9:00,19,1.79,0,0
5/11/2011 10:00,22,0.89,0,0
5/11/2011 11:00,25,2.68,0,0
5/11/2011 12:00,27,3.13,0,0
5/11/2011 13:00,29,12.07,0,0
5/11/2011 14:00,29,21.9,0,0
5/11/2011 15:00,29,30.84,0,0
5/11/2011 16:00,28,39.78,0,0
5/11/2011 17:00,28,49.61,0,0
5/11/2011 18:00,26,58.55,0,0
5/11/2011 19:00,24,66.6,0,0
5/11/2011 20:00,23,77.78,0,0
5/11/2011 21:00,22,86.72,0,0
5/11/2011 22:00,21,95.66,0,0
5/11/2011 23:00,20,105.49,0,0
5/12/2011 0:00,19,115.32,0,0
5/12/2011 1:00,18,120.24,0,0
5/12/2011 2:00,16,127.39,0,0
5/12/2011 3:00,16,133.2,0,0
5/12/2011 4:00,15,138.12,0,0
5/12/2011 5:00,14,141.25,0,0
5/12/2011 6:00,14,145.27,0,0
5/12/2011 7:00,16,150.19,0,0
5/12/2011 8:00,18,160.02,0,0
5/12/2011 9:00,18,172.09,0,0
5/12/2011 10:00,18,181.03,0,0
5/12/2011 11:00,18,190.86,0,0
5/12/2011 12:00,20,199.8,0,0
5/12/2011 13:00,21,207.85,0,0
5/12/2011 14:00,22,216.79,0,0
5/12/2011 15:00,23,224.84,0,0
5/12/2011 16:00,24,233.78,0,0
5/12/2011 17:00,24,243.61,0,0
5/12/2011 18:00,23,254.79,0,0
5/12/2011 19:00,22,260.6,0,0
5/12/2011 20:00,22,268.65,0,0
5/12/2011 21:00,21,273.57,0,0
5/12/2011 22:00,16,276.7,0,0
5/12/2011 23:00,20,281.62,0,0
5/13/2011 0:00,19,286.54,0,0
5/13/2011 1:00,19,291.46,0,0
5/13/2011 2:00,18,296.38,0,0
5/13/2011 3:00,18,300.4,0,0
5/13/2011 4:00,18,304.42,0,0
5/13/2011 5:00,17,3.13,0,0
5/13/2011 6:00,15,3.58,0,0
5/13/2011 7:00,19,4.47,0,0
5/13/2011 8:00,22,8.05,0,0
5/13/2011 9:00,23,17.88,0,0
5/13/2011 10:00,24,30.84,0,0
5/13/2011 11:00,25,46.04,0,0
5/13/2011 12:00,26,59.9,0,0
5/13/2011 13:00,26,75.1,0,0
5/13/2011 14:00,26,87.17,0,0
5/13/2011 15:00,26,100.13,0,0
5/13/2011 16:00,26,112.2,0,0
5/13/2011 17:00,25,124.27,0,0
5/13/2011 18:00,24,134.1,0,0
5/13/2011 19:00,24,143.93,0,0
5/13/2011 20:00,23,151.98,0,0
5/13/2011 21:00,22,156.9,0,0
5/13/2011 22:00,22,161.82,0,0
5/13/2011 23:00,21,164.95,0,0
5/14/2011 0:00,21,168.97,0,0
5/14/2011 1:00,21,174.78,0,0
5/14/2011 2:00,21,179.7,0,0
5/14/2011 3:00,17,0.89,0,0
5/14/2011 4:00,21,7.15,0,0
5/14/2011 5:00,19,11.17,0,0
5/14/2011 6:00,20,12.96,0,0
5/14/2011 7:00,22,4.02,0,0
5/14/2011 8:00,24,7.15,0,0
5/14/2011 9:00,27,12.07,0,0
5/14/2011 10:00,27,5.81,0,0
5/14/2011 11:00,29,13.86,0,0
5/14/2011 12:00,30,22.8,0,0
5/14/2011 13:00,31,30.85,0,0
5/14/2011 14:00,30,40.68,0,0
5/14/2011 15:00,31,4.92,0,0
5/14/2011 16:00,29,12.97,0,0
5/14/2011 17:00,28,21.02,0,0
5/14/2011 18:00,27,29.07,0,0
5/14/2011 19:00,26,38.01,0,0
5/14/2011 20:00,25,45.16,0,0
5/14/2011 21:00,24,52.31,0,0
5/14/2011 22:00,23,59.46,0,0
5/14/2011 23:00,23,65.27,0,0
5/15/2011 0:00,19,0.89,0,0
5/15/2011 1:00,16,1.78,0,0
5/15/2011 2:00,17,0.89,0,0
5/15/2011 3:00,13,0.89,0,0
5/15/2011 4:00,13,1.78,0,0
5/15/2011 5:00,14,3.13,0,0
5/15/2011 6:00,20,4.92,0,0
5/15/2011 7:00,21,10.73,0,0
5/15/2011 8:00,22,16.54,0,0
5/15/2011 9:00,23,22.35,0,0
5/15/2011 10:00,23,28.16,0,0
5/15/2011 11:00,25,32.18,0,0
5/15/2011 12:00,25,36.2,0,0
5/15/2011 13:00,26,3.13,0,0
5/15/2011 14:00,27,4.02,0,0
5/15/2011 15:00,25,1.79,0,0
5/15/2011 16:00,25,3.13,0,0
5/15/2011 17:00,25,4.92,0,0
5/15/2011 18:00,24,9.84,0,0
5/15/2011 19:00,22,17.89,0,0
5/15/2011 20:00,20,21.02,0,0
5/15/2011 21:00,19,24.15,0,0
5/15/2011 22:00,16,28.17,0,0
5/15/2011 23:00,15,31.3,0,0
5/16/2011 0:00,13,33.09,0,0
5/16/2011 1:00,11,0.89,0,0
